tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,source_url,source_name,dog_stage,favorite_count,retweet_count,rating,jpg_url,predicted_breed
698953797952008193,2016-02-14 19:35:46+00:00,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,https://twitter.com/dog_rates/status/698953797952008193/photo/1,11,10,Cece,http://twitter.com/download/iphone,Twitter for iPhone,,2674,895,11/10,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,italian_greyhound
698907974262222848,2016-02-14 16:33:40+00:00,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,https://twitter.com/dog_rates/status/698907974262222848/photo/1,10,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,2530,624,10/10,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,german_short-haired_pointer
698710712454139905,2016-02-14 03:29:49+00:00,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,https://twitter.com/dog_rates/status/698710712454139905/photo/1,10,10,Cuddles,http://twitter.com/download/iphone,Twitter for iPhone,,2459,677,10/10,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,samoyed
698703483621523456,2016-02-14 03:01:06+00:00,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,https://twitter.com/dog_rates/status/698703483621523456/photo/1,7,10,Rusty,http://twitter.com/download/iphone,Twitter for iPhone,,1445,376,7/10,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,brittany_spaniel
698635131305795584,2016-02-13 22:29:29+00:00,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,https://twitter.com/dog_rates/status/698635131305795584/video/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,floof,1292,338,12/10,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,samoyed
698549713696649216,2016-02-13 16:50:04+00:00,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,https://twitter.com/dog_rates/status/698549713696649216/photo/1,9,10,Claude,http://twitter.com/download/iphone,Twitter for iPhone,,2321,622,9/10,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,french_bulldog
698355670425473025,2016-02-13 03:59:01+00:00,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,https://twitter.com/dog_rates/status/698355670425473025/photo/1,10,10,Jessiga,http://twitter.com/download/iphone,Twitter for iPhone,,1851,448,10/10,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,pug
698342080612007937,2016-02-13 03:05:01+00:00,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,https://twitter.com/dog_rates/status/698342080612007937/video/1,11,10,Maximus,http://twitter.com/download/iphone,Twitter for iPhone,,2261,949,11/10,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,boxer
698262614669991936,2016-02-12 21:49:15+00:00,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,https://twitter.com/dog_rates/status/698262614669991936/photo/1,11,10,Franklin,http://twitter.com/download/iphone,Twitter for iPhone,,4736,1993,11/10,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,italian_greyhound
698195409219559425,2016-02-12 17:22:12+00:00,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,https://twitter.com/dog_rates/status/698195409219559425/photo/1,9,10,Beau,http://twitter.com/download/iphone,Twitter for iPhone,,16709,5951,9/10,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,labrador_retriever
698178924120031232,2016-02-12 16:16:41+00:00,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,https://twitter.com/dog_rates/status/698178924120031232/photo/1,10,10,Lily,http://twitter.com/download/iphone,Twitter for iPhone,,2798,737,10/10,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,chesapeake_bay_retriever
697995514407682048,2016-02-12 04:07:53+00:00,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",https://twitter.com/dog_rates/status/697995514407682048/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,1513,331,11/10,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,staffordshire_bullterrier
697990423684476929,2016-02-12 03:47:39+00:00,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,https://twitter.com/dog_rates/status/697990423684476929/photo/1,11,10,Doug,http://twitter.com/download/iphone,Twitter for iPhone,,3274,1291,11/10,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,pembroke
697943111201378304,2016-02-12 00:39:39+00:00,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,https://twitter.com/dog_rates/status/697943111201378304/photo/1,10,10,Cassie,http://twitter.com/download/iphone,Twitter for iPhone,,2378,680,10/10,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,great_dane
697881462549430272,2016-02-11 20:34:41+00:00,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,https://twitter.com/dog_rates/status/697881462549430272/photo/1,10,10,Carter,http://twitter.com/download/iphone,Twitter for iPhone,,3005,1174,10/10,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,
697630435728322560,2016-02-11 03:57:11+00:00,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,https://vine.co/v/in7ZzHPKzWz,8,10,None,http://vine.co,Vine - Make a Scene,,1734,539,8/10,,
697616773278015490,2016-02-11 03:02:54+00:00,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,https://twitter.com/dog_rates/status/697616773278015490/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3157,1010,11/10,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,lhasa
697596423848730625,2016-02-11 01:42:02+00:00,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3009,1262,11/10,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,shetland_sheepdog
697575480820686848,2016-02-11 00:18:49+00:00,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,https://twitter.com/dog_rates/status/697575480820686848/photo/1,8,10,Ole,http://twitter.com/download/iphone,Twitter for iPhone,,2034,497,8/10,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,whippet
697516214579523584,2016-02-10 20:23:19+00:00,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,https://vine.co/v/i1LriMBmX6W,9,10,Pherb,http://vine.co,Vine - Make a Scene,,2053,1111,9/10,,
697482927769255936,2016-02-10 18:11:03+00:00,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,https://twitter.com/dog_rates/status/697482927769255936/photo/1,11,10,Blipson,http://twitter.com/download/iphone,Twitter for iPhone,,2408,674,11/10,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,
697463031882764288,2016-02-10 16:51:59+00:00,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,https://twitter.com/dog_rates/status/697463031882764288/photo/1,44,40,None,http://twitter.com/download/iphone,Twitter for iPhone,,3415,1394,44/40,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,labrador_retriever
697270446429966336,2016-02-10 04:06:43+00:00,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,https://twitter.com/dog_rates/status/697270446429966336/photo/1,10,10,Bentley,http://twitter.com/download/iphone,Twitter for iPhone,,4678,1871,10/10,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,toy_poodle
697259378236399616,2016-02-10 03:22:44+00:00,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",https://twitter.com/dog_rates/status/697259378236399616/photo/1,8,10,Getting,http://twitter.com/download/iphone,Twitter for iPhone,,3286,1001,8/10,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,great_dane
697255105972801536,2016-02-10 03:05:46+00:00,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,https://twitter.com/dog_rates/status/697255105972801536/photo/1,10,10,Charlie,http://twitter.com/download/iphone,Twitter for iPhone,,3028,1158,10/10,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,great_dane
697242256848379904,2016-02-10 02:14:42+00:00,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,https://twitter.com/dog_rates/status/697242256848379904/photo/1,10,10,Oakley,http://twitter.com/download/iphone,Twitter for iPhone,,2505,668,10/10,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,eskimo_dog
696900204696625153,2016-02-09 03:35:31+00:00,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,https://twitter.com/dog_rates/status/696900204696625153/photo/1,12,10,Rosie,http://twitter.com/download/iphone,Twitter for iPhone,,3160,1018,12/10,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,chihuahua
696894894812565505,2016-02-09 03:14:25+00:00,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,https://twitter.com/dog_rates/status/696894894812565505/photo/1,9,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,2335,675,9/10,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,appenzeller
696886256886657024,2016-02-09 02:40:05+00:00,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,https://twitter.com/dog_rates/status/696886256886657024/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,4843,1796,12/10,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,kuvasz
696877980375769088,2016-02-09 02:07:12+00:00,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,https://twitter.com/dog_rates/status/696877980375769088/photo/1,9,10,Misty,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2429,708,9/10,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,
696754882863349760,2016-02-08 17:58:03+00:00,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,https://twitter.com/dog_rates/status/696754882863349760/photo/1,10,10,Reptar,http://twitter.com/download/iphone,Twitter for iPhone,,1480,360,10/10,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,toy_poodle
696744641916489729,2016-02-08 17:17:22+00:00,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,https://vine.co/v/i1wrljBUjAu,10,10,Klevin,http://vine.co,Vine - Make a Scene,,2053,936,10/10,,
696713835009417216,2016-02-08 15:14:57+00:00,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,https://twitter.com/dog_rates/status/696713835009417216/photo/1,9,10,Trevith,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2362,653,9/10,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,chesapeake_bay_retriever
696488710901260288,2016-02-08 00:20:23+00:00,12/10 revolutionary af https://t.co/zKzq4nIY86,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,2525,1015,12/10,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,briard
696405997980676096,2016-02-07 18:51:43+00:00,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7,10,Berb,http://twitter.com/download/iphone,Twitter for iPhone,,3194,1151,7/10,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,borzoi
696100768806522880,2016-02-06 22:38:50+00:00,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,https://vine.co/v/i1KWj0vbvA9,10,10,None,http://vine.co,Vine - Make a Scene,pupper,1925,650,10/10,,
695816827381944320,2016-02-06 03:50:33+00:00,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,3004,1161,11/10,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,pomeranian
695794761660297217,2016-02-06 02:22:53+00:00,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13,10,Wyatt,http://twitter.com/download/iphone,Twitter for iPhone,,3148,761,13/10,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,samoyed
695767669421768709,2016-02-06 00:35:13+00:00,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,https://twitter.com/dog_rates/status/695767669421768709/photo/1,13,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,1855,745,13/10,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,soft-coated_wheaten_terrier
695629776980148225,2016-02-05 15:27:17+00:00,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,https://twitter.com/dog_rates/status/695629776980148225/photo/1,8,10,Calvin,http://twitter.com/download/iphone,Twitter for iPhone,,4548,2090,8/10,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,old_english_sheepdog
695446424020918272,2016-02-05 03:18:42+00:00,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,4383,1801,12/10,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,basenji
695409464418041856,2016-02-05 00:51:51+00:00,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10,10,Bob,http://twitter.com/download/iphone,Twitter for iPhone,,8643,3564,10/10,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,pug
695314793360662529,2016-02-04 18:35:39+00:00,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,https://twitter.com/dog_rates/status/695314793360662529/photo/1,10,10,Colin,http://twitter.com/download/iphone,Twitter for iPhone,,3620,1447,10/10,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,maltese_dog
695095422348574720,2016-02-04 04:03:57+00:00,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12,10,Just,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2624,611,12/10,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,papillon
695074328191332352,2016-02-04 02:40:08+00:00,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11,10,Lorenzo,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2832,1092,11/10,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,shih-tzu
695064344191721472,2016-02-04 02:00:27+00:00,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",https://twitter.com/dog_rates/status/695064344191721472/video/1,4,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,1595,588,4/10,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,
695051054296211456,2016-02-04 01:07:39+00:00,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",https://twitter.com/dog_rates/status/695051054296211456/photo/1,6,10,Brian,http://twitter.com/download/iphone,Twitter for iPhone,,2655,784,6/10,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,boston_bull
694925794720792577,2016-02-03 16:49:55+00:00,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,https://vine.co/v/iJvUqWQ166L,5,10,None,http://vine.co,Vine - Make a Scene,,2683,915,5/10,,
694905863685980160,2016-02-03 15:30:43+00:00,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,https://twitter.com/dog_rates/status/694905863685980160/photo/1,10,10,Archie,http://twitter.com/download/iphone,Twitter for iPhone,,2743,936,10/10,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,
694669722378485760,2016-02-02 23:52:22+00:00,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,https://twitter.com/dog_rates/status/694669722378485760/photo/1,12,10,Phil,http://twitter.com/download/iphone,Twitter for iPhone,,35722,14324,12/10,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,
694356675654983680,2016-02-02 03:08:26+00:00,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",https://twitter.com/dog_rates/status/694356675654983680/photo/1,10,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,1497,285,10/10,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,pomeranian
694352839993344000,2016-02-02 02:53:12+00:00,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,https://twitter.com/dog_rates/status/694352839993344000/photo/1,10,10,Oliviér,http://twitter.com/download/iphone,Twitter for iPhone,,2034,613,10/10,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,australian_terrier
694342028726001664,2016-02-02 02:10:14+00:00,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,https://vine.co/v/iJWKejYdLlh,11,10,None,http://vine.co,Vine - Make a Scene,,1571,481,11/10,,
694329668942569472,2016-02-02 01:21:07+00:00,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9,10,Grady,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2001,499,9/10,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,boxer
694206574471057408,2016-02-01 17:11:59+00:00,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,4142,2029,10/10,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,shih-tzu
694183373896572928,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,https://twitter.com/dog_rates/status/694183373896572928/photo/1,9,10,Lola,http://twitter.com/download/iphone,Twitter for iPhone,,2941,923,9/10,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,pekinese
694001791655137281,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,https://twitter.com/dog_rates/status/694001791655137281/photo/1,11,10,Chester,http://twitter.com/download/iphone,Twitter for iPhone,floof,3400,1022,11/10,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,pembroke
693993230313091072,2016-02-01 03:04:14+00:00,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,https://vine.co/v/i5ETazP5hrm,12,10,None,http://vine.co,Vine - Make a Scene,,1872,400,12/10,,
693942351086120961,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10,10,Kobe,http://twitter.com/download/iphone,Twitter for iPhone,,1738,369,10/10,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael
693647888581312512,2016-01-31 04:11:58+00:00,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,https://twitter.com/dog_rates/status/693647888581312512/photo/1,7,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,2679,583,7/10,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,
693642232151285760,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9,10,Freddery,http://twitter.com/download/iphone,Twitter for iPhone,,2530,410,9/10,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,scottish_deerhound
693629975228977152,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,https://twitter.com/dog_rates/status/693629975228977152/photo/1,12,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2438,791,12/10,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pug
693622659251335168,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,1534,372,10/10,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute
693590843962331137,2016-01-31 00:25:18+00:00,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3,10,Phil,http://twitter.com/download/iphone,Twitter for iPhone,pupper,5045,1949,3/10,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,
693486665285931008,2016-01-30 17:31:20+00:00,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,https://twitter.com/dog_rates/status/693486665285931008/video/1,11,10,Lincoln,http://twitter.com/download/iphone,Twitter for iPhone,,1776,635,11/10,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,
693280720173801472,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10,10,Sadie,http://twitter.com/download/iphone,Twitter for iPhone,,3343,1231,10/10,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,labrador_retriever
693267061318012928,2016-01-30 02:58:42+00:00,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,https://vine.co/v/i5n2irFUYWv,12,10,Oscar,http://vine.co,Vine - Make a Scene,,2370,809,12/10,,
693262851218264065,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2209,498,11/10,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,golden_retriever
693231807727280129,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,9,10,Bodie,http://twitter.com/download/iphone,Twitter for iPhone,,2861,732,9/10,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla
693155686491000832,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,https://twitter.com/dog_rates/status/693155686491000832/photo/1,12,10,Dunkin,http://twitter.com/download/iphone,Twitter for iPhone,,7854,3199,12/10,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,shih-tzu
693109034023534592,2016-01-29 16:30:45+00:00,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://twitter.com/dog_rates/status/693109034023534592/video/1,11,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,1710,609,11/10,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker_spaniel
693095443459342336,2016-01-29 15:36:45+00:00,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10,10,Milo,http://twitter.com/download/iphone,Twitter for iPhone,pupper,1852,459,10/10,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,yorkshire_terrier
692919143163629568,2016-01-29 03:56:12+00:00,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://twitter.com/dog_rates/status/692919143163629568/photo/1,9,10,None,http://twitter.com/download/iphone,Twitter for iPhone,,2669,752,9/10,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,saint_bernard
692905862751522816,2016-01-29 03:03:25+00:00,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10,10,Wally,http://twitter.com/download/iphone,Twitter for iPhone,pupper,2417,864,10/10,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,mexican_hairless
